loss,auc,val_loss,val_auc
0.49653545022010803,0.8947339057922363,0.5367318987846375,0.8388551473617554
0.4955463111400604,0.8959095478057861,0.5362233519554138,0.8386801481246948
0.49456560611724854,0.8967242240905762,0.5355827212333679,0.838659405708313
0.4936774671077728,0.8973021507263184,0.535187840461731,0.8385350108146667
0.49287405610084534,0.8975486159324646,0.5350029468536377,0.8390763998031616
0.4920816719532013,0.8981386423110962,0.5347051620483398,0.8392766714096069
0.4913409352302551,0.8988333344459534,0.534357488155365,0.8388303518295288
0.49064499139785767,0.8993942141532898,0.5342328548431396,0.8393597602844238
0.48997288942337036,0.9001649618148804,0.5340452194213867,0.8395624160766602
0.48935943841934204,0.9002339839935303,0.533958911895752,0.839728832244873
0.4887581765651703,0.9010181427001953,0.5336377024650574,0.8401515483856201
0.4881897270679474,0.9009201526641846,0.5337005257606506,0.8401869535446167
0.4876510202884674,0.9016990661621094,0.5334799885749817,0.8396615982055664
0.4871310293674469,0.9019079804420471,0.5335084795951843,0.8395717740058899
0.48663806915283203,0.9026548862457275,0.5331997275352478,0.8398722410202026
0.4861648976802826,0.9024730920791626,0.5333229899406433,0.8398850560188293
0.4857002794742584,0.9031691551208496,0.5330308675765991,0.8399825096130371
0.48528149724006653,0.9031990766525269,0.5331412553787231,0.8400923609733582
0.48485517501831055,0.9037275910377502,0.5330415368080139,0.8401585817337036
0.48443764448165894,0.9040910005569458,0.5328627824783325,0.8400554060935974
0.4840494692325592,0.9041333198547363,0.5327399969100952,0.8401416540145874
0.48367515206336975,0.9044605493545532,0.5326983332633972,0.8401861786842346
0.4833073914051056,0.9049417972564697,0.5325722694396973,0.8401247262954712
0.4829656779766083,0.9052091836929321,0.5325006246566772,0.8402059078216553
0.4826151430606842,0.905506432056427,0.5327532887458801,0.8407160639762878
0.48231008648872375,0.9059708714485168,0.5326661467552185,0.8407260179519653
0.48198750615119934,0.906438946723938,0.5323986411094666,0.8402756452560425
0.48166653513908386,0.9067383408546448,0.5322822332382202,0.8397681713104248
0.4814041256904602,0.9066113233566284,0.5323395133018494,0.8404437303543091
0.481114000082016,0.9068986177444458,0.5324897170066833,0.8401610851287842
0.4808341860771179,0.9072086811065674,0.532375693321228,0.8400735855102539
0.4805598258972168,0.9073127508163452,0.5325985550880432,0.8406160473823547
0.48031917214393616,0.9079569578170776,0.5322981476783752,0.8397485017776489
0.480062335729599,0.9082741737365723,0.5321682095527649,0.8402857780456543
0.4798062741756439,0.9083405137062073,0.5321687459945679,0.8403152227401733
0.47956863045692444,0.9085392355918884,0.5321938395500183,0.8404584527015686
0.4793168008327484,0.9089523553848267,0.5319377183914185,0.8397561311721802
0.47910234332084656,0.9088965654373169,0.5321080684661865,0.8398927450180054
0.47886940836906433,0.9088828563690186,0.5323622226715088,0.8402329683303833
0.47865286469459534,0.909262478351593,0.5320941209793091,0.839431881904602
0.47846272587776184,0.9093523621559143,0.5320855379104614,0.8393595814704895
0.4782388508319855,0.909331738948822,0.5322598814964294,0.8398508429527283
0.47805845737457275,0.9095152616500854,0.5321761965751648,0.839231014251709
0.47785741090774536,0.9096814393997192,0.5322694182395935,0.8393682241439819
0.47767630219459534,0.9097017049789429,0.5320674777030945,0.8394383192062378
0.4774987995624542,0.9099373817443848,0.5321847796440125,0.8395889401435852
0.4773091673851013,0.9103204011917114,0.5321298241615295,0.8394288420677185
0.47712135314941406,0.9103474617004395,0.5322805047035217,0.8393842577934265
0.4769745171070099,0.9107972383499146,0.5320557355880737,0.8389261960983276
0.47680187225341797,0.9108396768569946,0.5320456027984619,0.8389902114868164
0.47665607929229736,0.9107007384300232,0.5321929454803467,0.8392053842544556
0.4764851927757263,0.910995602607727,0.5321938395500183,0.8394357562065125
0.47633397579193115,0.9108120799064636,0.5321652889251709,0.839173436164856
0.47617170214653015,0.9110602736473083,0.5320985317230225,0.8384644985198975
0.47600889205932617,0.9109851121902466,0.5321308970451355,0.8381861448287964
0.47589004039764404,0.9109874963760376,0.532114565372467,0.8382470607757568
0.47574102878570557,0.910923957824707,0.5322028994560242,0.8379735946655273
0.4756071865558624,0.9111086130142212,0.5322617292404175,0.8379887938499451
0.4754713177680969,0.9110330939292908,0.5324893593788147,0.8385061025619507
0.4753395617008209,0.9113152027130127,0.5325473546981812,0.83836829662323
0.47522079944610596,0.9113155007362366,0.5324260592460632,0.8380704522132874
0.475082665681839,0.911314845085144,0.5323458313941956,0.8378446102142334
0.4749731421470642,0.9113514423370361,0.5325735211372375,0.8379756212234497
0.47484901547431946,0.9116159677505493,0.5324126482009888,0.8377959132194519
0.4747157692909241,0.9114254713058472,0.5327377915382385,0.8381037712097168
0.47462713718414307,0.9117204546928406,0.5325343608856201,0.8379640579223633
0.4745151698589325,0.9117504358291626,0.5325644612312317,0.837770938873291
0.4744032025337219,0.9117904901504517,0.5326867699623108,0.8381580114364624
0.47430092096328735,0.9118576645851135,0.5324578881263733,0.8381155729293823
0.4741947054862976,0.912011444568634,0.532366156578064,0.8378177285194397
0.4740928113460541,0.9118587970733643,0.5324497222900391,0.8376762866973877
0.4740026891231537,0.9119837284088135,0.5325924754142761,0.8379110097885132
