56,T1036.005,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.033451995396268835,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
57,T1036.006,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.0
58,T1036.007,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
59,T1036.008,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
60,T1037,"Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
61,T1037.001,"Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
62,T1037.002,"Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23137496319691658,0.0
63,T1037.003,"Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
64,T1037.004,"Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.0
65,T1037.005,"Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23137496319691658,0.0
66,T1039,Collection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
67,T1040,"Credential Access, Discovery",0.0,0.0,0.0,0.0,0.0,0.0,0.04130510425309815,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
68,T1041,Exfiltration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
69,T1046,Discovery,0.0,0.0,0.0,0.0,0.0,0.033451995396268835,0.04130510425309815,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
70,T1047,Execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
71,T1048,Exfiltration,0.0,0.0,0.015138781081876823,0.020893445036267767,0.02279382243515966,0.0,0.04130510425309815,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
72,T1048.001,Exfiltration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
73,T1048.002,Exfiltration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
74,T1048.003,Exfiltration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
75,T1049,Discovery,0.0,0.0,0.0,0.0,0.0,0.0,0.04130510425309815,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
76,T1052,Exfiltration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
77,T1052.001,Exfiltration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
78,T1053,"Execution, Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.033451995396268835,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
79,T1053.002,"Execution, Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
80,T1053.003,"Execution, Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.0
81,T1053.005,"Execution, Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
82,T1053.006,"Execution, Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.0,0.0
83,T1053.007,"Execution, Persistence, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.033451995396268835,0.0,0.0,0.0,0.0,0.0
84,T1055,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
85,T1055.001,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
86,T1055.002,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
87,T1055.003,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
88,T1055.004,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
89,T1055.005,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
90,T1055.008,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.0,0.0
91,T1055.009,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.0,0.0
92,T1055.011,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
93,T1055.012,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
94,T1055.013,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
95,T1055.014,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.0,0.0
96,T1055.015,"Defense Evasion, Privilege Escalation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
97,T1056,"Collection, Credential Access",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
98,T1056.001,"Collection, Credential Access",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
99,T1056.002,"Collection, Credential Access",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
100,T1056.003,"Collection, Credential Access",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
101,T1056.004,"Collection, Credential Access",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
102,T1057,Discovery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
103,T1059,Execution,0.0,0.012526431305371911,0.0,0.020893445036267767,0.02279382243515966,0.0,0.04130510425309815,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
104,T1059.001,Execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
105,T1059.002,Execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23137496319691658,0.0
106,T1059.003,Execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
107,T1059.004,Execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.0
108,T1059.005,Execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
109,T1059.006,Execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
110,T1059.007,Execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
111,T1059.008,Execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208077942239233,0.0,0.0,0.0
112,T1059.009,Execution,0.0,0.012526431305371911,0.015138781081876823,0.020893445036267767,0.02279382243515966,0.0,0.04130510425309815,0.0,0.0,0.0,0.0
113,T1068,Privilege Escalation,0.0,0.0,0.0,0.0,0.0,0.033451995396268835,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
114,T1069,Discovery,0.0,0.012526431305371911,0.015138781081876823,0.020893445036267767,0.02279382243515966,0.033451995396268835,0.04130510425309815,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
115,T1069.001,Discovery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
116,T1069.002,Discovery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
